Product,Price,Rating,Reviews,Link
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'21 & 15 Month McAfee, Black, 1.62kg","₹36,400",3.7,371,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzUyODY5MjcyNzY2MjQ4OjE3NDMxMDA1NTc6c3BfYXRmX25leHQ6MzAwNDkxODM1MDI5OTMyOjowOjo&url=%2FDell-Inspiron-i3-1305U-Processor-Standard%2Fdp%2FB0DSFQ2XC7%2Fref%3Dsr_1_258_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.2MvhF7K9tBMLUUSgO7PuGtJEBiii6_NL1GtR5G_D_jzGjHj071QN20LucGBJIEps.PUZjMdFxyfNv4n1NihpWpJ2PcXFxmURfahQHEU9H7vw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100557%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-258-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Acko 1 Year Extended Warranty for Laptops Below from 20,000 to 30,000 (Email delivery)",₹749,4.2,29,https://www.amazon.in/Acko-Year-Extended-Warranty-Laptops/dp/B07MQWQ2RB/ref=sr_1_259?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.2MvhF7K9tBMLUUSgO7PuGtJEBiii6_NL1GtR5G_D_jzGjHj071QN20LucGBJIEps.PUZjMdFxyfNv4n1NihpWpJ2PcXFxmURfahQHEU9H7vw&dib_tag=se&keywords=laptop&qid=1743100557&sprefix=laptop%2Caps%2C274&sr=8-259&xpid=wA2qvawD06ogv
"Cason 200W Car Laptop Charger/Power Inverter with 3 USB (3.1A Max) + 1 C Type(24 W PD) Smart USB Charging Ports, 12V DC to 220V AC, 2X Universal AC Outlet","₹28,690",3.9,40,https://www.amazon.in/Laptop-Charger-Inverter-Charging-Universal/dp/B0DY87S3LR/ref=sr_1_260?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.2MvhF7K9tBMLUUSgO7PuGtJEBiii6_NL1GtR5G_D_jzGjHj071QN20LucGBJIEps.PUZjMdFxyfNv4n1NihpWpJ2PcXFxmURfahQHEU9H7vw&dib_tag=se&keywords=laptop&qid=1743100557&sprefix=laptop%2Caps%2C274&sr=8-260&xpid=wA2qvawD06ogv
"Realme Book (Slim) Intel Core I3 11Th Gen - (8 Gb/256 Gb Ssd/Windows 10 Home) Rmnb1001 Thin And Light Laptop (14 Inches, Real Gray, 1.38 Kg, With Ms Office) New","₹60,190",3.5,"3,212",https://www.amazon.in/Realme-Book-Slim-Intel-Core/dp/B09L65JH7B/ref=sr_1_261?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.2MvhF7K9tBMLUUSgO7PuGtJEBiii6_NL1GtR5G_D_jwAPENcrkymXO0S2SSvAh-DhZbh8LOhNeHKiQOdUS-m_oiTQlAYP98uWrSd2qYurfEQmcGXdz5K5Kn7l_RtpgHce53oa9JjUakdw7A3gTOKXERRZRGcmfpXAa81KjLOIqJO7QU228wvzsYBarAWfzHF254Yn03yprlBpi0RZ5GsQamH2k3uLZEYW5hFe1JLfNk.6AT-i6tNfr8PYN0x5AIqpv_yaZln-Vpe-bfHUthYDSw&dib_tag=se&keywords=laptop&qid=1743100557&sprefix=laptop%2Caps%2C274&sr=8-261&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.0,3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTgxNTY0NjYzNTQ1NDU6MTc0MzEwMDU2MDpzcF9hdGZfbmV4dDozMDA0ODc1NTk4Mzg1MzI6OjA6Og&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_273_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.mdt2yBKFjWxWSAr7VzdVUwe0DRKv426UlNHmLODlBT_GjHj071QN20LucGBJIEps.Ted3IYIfa8l9PmQ_4tUSBPvLbKc7oNnuyJeB6-Aw_tM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100560%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-273-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Apple 2024 MacBook Pro Laptop with M4 Max chip with 14‑core CPU and 32‑core GPU: Built for Apple Intelligence, (14.2″) Liquid Retina XDR Display, 36GB Unified Memory, 1TB SSD Storage; Space Black","₹3,09,990",4.1,"1,982",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTgxNTY0NjYzNTQ1NDU6MTc0MzEwMDU2MDpzcF9hdGZfbmV4dDozMDAzOTI5NjMzMjc4MzI6OjA6Og&url=%2FApple-MacBook-Laptop-14%25E2%2580%2591core-32%25E2%2580%2591core%2Fdp%2FB0DLHGCB3C%2Fref%3Dsr_1_274_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.mdt2yBKFjWxWSAr7VzdVUwe0DRKv426UlNHmLODlBT_GjHj071QN20LucGBJIEps.Ted3IYIfa8l9PmQ_4tUSBPvLbKc7oNnuyJeB6-Aw_tM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100560%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-274-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 15, Intel® Core™ i3-1315U, 8GB DDR4 Ram,512GB SSD,Intel UHD Graphics, Windows 11 + MS Office'2021, Dual Speakers,15.6-inch(39.6 cm),FHD, Matt Silver,1.59 kg,15-fd0129TU","₹38,889",4.3,"9,122",https://www.amazon.in/HP-i3-1315U-Office2021-15-6-inch-15-fd0129TU/dp/B0D4M18BVJ/ref=sr_1_275?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.mdt2yBKFjWxWSAr7VzdVUwe0DRKv426UlNHmLODlBT_GjHj071QN20LucGBJIEps.Ted3IYIfa8l9PmQ_4tUSBPvLbKc7oNnuyJeB6-Aw_tM&dib_tag=se&keywords=laptop&qid=1743100560&sprefix=laptop%2Caps%2C274&sr=8-275&xpid=wA2qvawD06ogv
"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",₹349,4.4,11,https://www.amazon.in/Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=sr_1_276?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.mdt2yBKFjWxWSAr7VzdVUwe0DRKv426UlNHmLODlBT_GjHj071QN20LucGBJIEps.Ted3IYIfa8l9PmQ_4tUSBPvLbKc7oNnuyJeB6-Aw_tM&dib_tag=se&keywords=laptop&qid=1743100560&sprefix=laptop%2Caps%2C274&sr=8-276&xpid=wA2qvawD06ogv
"Acer Swift Go 14 Thin and Light Premium Laptop AMD Ryzen 5 7530U Hexa-Core Processor (8GB/ 512 GB SSD/Windows 11 Home/MS Office Home and Student) Pure Silver, SFG14-41, 35.56 cm (14.0"") Full HD","₹56,900",N/A,N/A,https://www.amazon.in/Acer-SmartChoice-Hexa-Core-Processor-SFG14-41/dp/B0BTTBFSHG/ref=sr_1_277?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.mdt2yBKFjWxWSAr7VzdVUwe0DRKv426UlNHmLODlBT_GjHj071QN20LucGBJIEps.Ted3IYIfa8l9PmQ_4tUSBPvLbKc7oNnuyJeB6-Aw_tM&dib_tag=se&keywords=laptop&qid=1743100560&sprefix=laptop%2Caps%2C274&sr=8-277&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.7,7,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDU4NTQ5MDUxNzQ4MjY0OjE3NDMxMDA1NjI6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_289_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.vaVSq-voRR7GGSBRWxiSHC1KIRLyiNk23dRK3uVRvZTGjHj071QN20LucGBJIEps.l3jJQgCWdcAepwKvveRADt8uQ2BQjaXLjpcMNvGq6k4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100562%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-289-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP OMEN Gaming AI Laptop, Intel Core Ultra 7 155H, 8GB NVIDIA RTX 4060,16GB LPDDR5x, 1TB SSD (Win 11,Office 21, Black,1.63kg) 120Hz, 0.2MS, 3K, OLED, 14-inch(35.6cm), Tempest Cooling, RGB KB, fb0007TX","₹1,26,790",4.1,67,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDU4NTQ5MDUxNzQ4MjY0OjE3NDMxMDA1NjI6c3BfYXRmX25leHQ6MzAwNDk4OTk1MDcxNDMyOjowOjo&url=%2FHP-Transcend-14-Inch-48-120Hz-Fb0007Tx-Windows%2Fdp%2FB0CXPY1STK%2Fref%3Dsr_1_290_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.vaVSq-voRR7GGSBRWxiSHC1KIRLyiNk23dRK3uVRvZTGjHj071QN20LucGBJIEps.l3jJQgCWdcAepwKvveRADt8uQ2BQjaXLjpcMNvGq6k4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100562%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-290-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"amazon basics Metal Laptop Stand with 360° Rotation, Height & Angle Adjustable, Foldable Design, Improves Air Flow, Carbon Steel Body, 10 kg Max Weight for Laptops & MacBook (Black)",₹949,3.6,919,https://www.amazon.in/amazon-basics-Rotation-Adjustable-Foldable/dp/B0DM8HD3SF/ref=sr_1_291?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.vaVSq-voRR7GGSBRWxiSHC1KIRLyiNk23dRK3uVRvZTGjHj071QN20LucGBJIEps.l3jJQgCWdcAepwKvveRADt8uQ2BQjaXLjpcMNvGq6k4&dib_tag=se&keywords=laptop&qid=1743100562&sprefix=laptop%2Caps%2C274&sr=8-291&xpid=wA2qvawD06ogv
"Acer Predator Helios Neo 16 Gaming Laptop,Intel Core i7-14700HX Processor, RTX 4060-8 GB GDDR6, IPS WQXGA Display, 500 nits, 165 Hz Refresh Rate(Win 11 Home/16GB DDR5/1TB),PHN16-72 with 16""/40.64cm","₹1,46,990",N/A,N/A,https://www.amazon.in/Acer-Predator-Processor-Windows-PHN16-72/dp/B0CXPXW4VY/ref=sr_1_292?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.vaVSq-voRR7GGSBRWxiSHC1KIRLyiNk23dRK3uVRvZTGjHj071QN20LucGBJIEps.l3jJQgCWdcAepwKvveRADt8uQ2BQjaXLjpcMNvGq6k4&dib_tag=se&keywords=laptop&qid=1743100562&sprefix=laptop%2Caps%2C274&sr=8-292&xpid=wA2qvawD06ogv
"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg","₹51,990",4.0,1,https://www.amazon.in/Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_293?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.vaVSq-voRR7GGSBRWxiSHC1KIRLyiNk23dRK3uVRvZStCT5nEb_eGDIGldwxtBI4agPQu7qx-yHxU2mp_CMSk6cjPaRvNBpiQk7kiFr8sqp9zOFY-bYNdmi5IF40regC5ESOB5yqESti-zOanH-vrDQuRFtqB93daG-ZnagzOxbhFjBi05od28lAxmupLWzV2AA6tSVgXVHFkNh3xvHFh-gLKxFbBfZvL3oyi6s8Vt8.udxJ_OWie1Xgt5WCS4afqMrCNErQopYkyVwMXFabnkk&dib_tag=se&keywords=laptop&qid=1743100562&sprefix=laptop%2Caps%2C274&sr=8-293&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjA4MDc2Mjg4NDIxNDA3OjE3NDMxMDA1NjU6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_305_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.y7jQdGOAOgJ84hbirwmNH5FoqBweQIWNgN9uAYXlwj8.xzu-pK6VqfB0PQZAgG0TGKxJTxRuJfq3xglrQbwgNlM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100565%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-305-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 14 AI Laptop, Intel Core Ultra 7 155H, 12 Tops, 16GB DDR5, 512GB SSD (Win11, Office21, Silver, 1.4 kg) Anti-Glare FHD, 14-inch (35.6 cm) Intel Arc Graphics, FHD Camera w/Shutter, Backlit, gr1023TU","₹82,990",3.8,43,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjA4MDc2Mjg4NDIxNDA3OjE3NDMxMDA1NjU6c3BfYXRmX25leHQ6MzAwNDk4OTk1MDY3NDMyOjowOjo&url=%2FHP-14-inch-Graphics-Privacy-gr1023TU%2Fdp%2FB0D8J85F5X%2Fref%3Dsr_1_306_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.y7jQdGOAOgJ84hbirwmNH5FoqBweQIWNgN9uAYXlwj8.xzu-pK6VqfB0PQZAgG0TGKxJTxRuJfq3xglrQbwgNlM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100565%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-306-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 3, Intel Core i7-1255U, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 15.6""/39.62cm, Windows 11, MS Office 2021, Grey, 1.63Kg, 82RK011GIN, 1Yr ADP Free, 3months Game Pass Laptop","₹60,190",3.1,8,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_307?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.y7jQdGOAOgJ84hbirwmNH5FoqBweQIWNgN9uAYXlwj8.xzu-pK6VqfB0PQZAgG0TGKxJTxRuJfq3xglrQbwgNlM&dib_tag=se&keywords=laptop&qid=1743100565&sprefix=laptop%2Caps%2C274&sr=8-307&xpid=wA2qvawD06ogv
HP Laptop 240R G9 Intel Core I3 13Th Gen 1315U - (8 GB/512GB SSD/Intel UHD Graphics) Thin and Light Business Windows 11 Pro Laptop/14 (35.56Cm)/Ash Grey/1.47 Kg,"₹32,459",4.0,700,https://www.amazon.in/HP-Laptop-240R-Intel-1315U/dp/B0DKG9ZCGH/ref=sr_1_308?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.y7jQdGOAOgJ84hbirwmNH5FoqBweQIWNgN9uAYXlwj8.xzu-pK6VqfB0PQZAgG0TGKxJTxRuJfq3xglrQbwgNlM&dib_tag=se&keywords=laptop&qid=1743100565&sprefix=laptop%2Caps%2C274&sr=8-308&xpid=wA2qvawD06ogv
"Apple 2025 MacBook Air 13″ Laptop with M4 chip: Built for Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Camera, Touch ID; Sky Blue","₹99,900",3.5,3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjA4MDc2Mjg4NDIxNDA3OjE3NDMxMDA1NjU6c3BfbXRmOjMwMDQ5OTQ1MzM0NzQzMjo6MDo6&url=%2FApple-2025-MacBook-Laptop-chip%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_309_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.y7jQdGOAOgJ84hbirwmNH5FoqBweQIWNgN9uAYXlwj8.xzu-pK6VqfB0PQZAgG0TGKxJTxRuJfq3xglrQbwgNlM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100565%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-309-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
